fname,label
clip_0e7985c29.wav,voice
clip_b16462e88.wav,voice
clip_47522c301.wav,silence
clip_117876e80.wav,voice
clip_f791565b4.wav,voice
clip_361a5de98.wav,voice
clip_97f71742a.wav,voice
clip_f5ef8a415.wav,voice
clip_8b334ed7c.wav,voice
clip_79fd14f9a.wav,voice
clip_d3e9d6fe5.wav,silence
clip_6f17f2c51.wav,silence
clip_b62845674.wav,voice
clip_e4ec45d33.wav,voice
clip_723cd9a64.wav,voice
clip_c1a62e7bd.wav,voice
clip_350400acf.wav,silence
clip_00d375e2e.wav,voice
clip_e53a4b468.wav,voice
clip_24cd6795c.wav,voice
clip_85bca1334.wav,silence
clip_1da2d40b6.wav,voice
clip_ae7734a61.wav,voice
clip_f08920829.wav,voice
clip_ae3d71166.wav,voice
clip_bf805638a.wav,voice
clip_0b55640d3.wav,voice
clip_0ded33949.wav,voice
clip_9244b75cb.wav,voice
clip_317df9ace.wav,voice
clip_fd632ec77.wav,voice
clip_da67e4853.wav,voice
clip_41a69d199.wav,noise
clip_53548d63c.wav,voice
clip_6d87917cb.wav,voice
clip_d1a096805.wav,voice
clip_4ce023c03.wav,voice
clip_59a25754a.wav,voice
clip_b6a11781d.wav,voice
clip_f65d04f3c.wav,voice
clip_ca536fe9b.wav,voice
clip_5b8a0c628.wav,voice
clip_6b64d81ed.wav,voice
clip_b6f297e9f.wav,voice
clip_66e86bd12.wav,voice
clip_086675324.wav,voice
clip_356e7ebf7.wav,voice
clip_4f2c29fb8.wav,voice
clip_3251fd453.wav,voice
clip_ee17a9a40.wav,voice
clip_bce523c81.wav,voice
clip_b2375190a.wav,voice
clip_174ed4847.wav,voice
clip_ff0b0021b.wav,voice
clip_76b98552f.wav,voice
clip_9c6b9ab3c.wav,voice
clip_524473bde.wav,voice
clip_55f4dba87.wav,voice
clip_60fe2bd5d.wav,voice
clip_ddc49b7cd.wav,voice
clip_0ad7ff2b3.wav,voice
clip_672cc52d7.wav,voice
clip_c127cf331.wav,voice
clip_8544fff21.wav,voice
clip_3ce7f5826.wav,voice
clip_964dac34e.wav,voice
clip_accb321b7.wav,voice
clip_f3fe04537.wav,voice
clip_cd5bfeb99.wav,silence
clip_6cf97f803.wav,voice
clip_a834ba8e5.wav,voice
clip_93e5c7a0d.wav,noise
clip_e7f962b74.wav,voice
clip_7ee574d52.wav,voice
clip_893d1aa61.wav,voice
clip_34dd4a683.wav,noise
clip_2099f7816.wav,voice
clip_bd9a64ce3.wav,voice
clip_3abbb1ec1.wav,voice
clip_0c0b626af.wav,voice
clip_1ec5ed455.wav,voice
clip_d9fb773a7.wav,voice
clip_44c9e5ed5.wav,voice
clip_ea1c1d871.wav,voice
clip_21efbfa8f.wav,voice
clip_d82022c92.wav,voice
clip_ec512c346.wav,voice
clip_f1aed86f4.wav,voice
clip_486fc5d3c.wav,voice
clip_5bcf3c6de.wav,voice
clip_2cd30e72c.wav,voice
clip_8dfcc5966.wav,voice
clip_94f9b284f.wav,voice
clip_7de5b80ea.wav,voice
clip_168661dcc.wav,voice
clip_ebb5a5149.wav,voice
clip_e92a1ad55.wav,voice
clip_d36da9f5c.wav,voice
clip_725086fed.wav,voice
clip_43a4f96e8.wav,voice
clip_9a7d54d80.wav,voice
clip_84e5813bf.wav,voice
clip_b822ab0d4.wav,voice
clip_1f66f7c2b.wav,voice
clip_6f93ba026.wav,voice
clip_ebc2c49a4.wav,voice
clip_5f94d2fab.wav,voice
clip_3c75cdac1.wav,voice
clip_c2527a122.wav,voice
clip_55a44aac1.wav,voice
clip_c3c0a263a.wav,voice
clip_2a3107aad.wav,voice
clip_f616d0ab2.wav,voice
clip_abc18962d.wav,voice
clip_9541cf332.wav,voice
clip_9921d3d90.wav,voice
clip_0a528c46a.wav,voice
clip_8a8536a45.wav,voice
clip_253e33fae.wav,voice
clip_13ca775f7.wav,voice
clip_99abf5f4e.wav,voice
clip_95d5e4047.wav,voice
clip_e9de8a2d2.wav,voice
clip_c9f28c9cd.wav,voice
clip_6e5955bfd.wav,voice
clip_851d24dc2.wav,silence
clip_cd5a6b033.wav,voice
clip_7f5770707.wav,voice
clip_32eeb0ce0.wav,voice
clip_72569e34e.wav,voice
clip_cd2e4bd20.wav,voice
clip_872471f1a.wav,voice
clip_0e025e058.wav,noise
clip_8507cdbf9.wav,voice
clip_3d29a4daf.wav,voice
clip_09a66069e.wav,voice
clip_19f3a5343.wav,voice
clip_8fe1a299b.wav,voice
clip_cc64fc374.wav,voice
clip_cf2401ea7.wav,silence
clip_7619db123.wav,noise
clip_b754902ae.wav,voice
clip_b26cdce25.wav,voice
clip_cae121a3e.wav,voice
clip_c774cef4b.wav,voice
clip_5888cc63a.wav,silence
clip_24997b6eb.wav,voice
clip_1fbe93eb1.wav,voice
clip_fb984a24c.wav,voice
clip_d4f59decf.wav,noise
clip_13005ebf5.wav,voice
clip_a46f3733e.wav,voice
clip_13ae71345.wav,voice
clip_30cb836d3.wav,voice
clip_44e61d7f0.wav,noise
clip_c35037fec.wav,voice
clip_110d5253e.wav,voice
clip_00082a7d6.wav,voice
clip_23723cb54.wav,voice
clip_8ea8ce372.wav,voice
clip_9579a111a.wav,silence
clip_be088f0b5.wav,voice
clip_66f1d13ea.wav,voice
clip_3aa610574.wav,voice
clip_c00582cd3.wav,voice
clip_1cca5878d.wav,voice
clip_5d8209382.wav,voice
clip_6590aa822.wav,voice
clip_1e843034a.wav,voice
clip_dd9bbff24.wav,voice
clip_ab74a4c94.wav,voice
clip_46c5889b4.wav,voice
clip_c55ec914f.wav,silence
clip_f57643748.wav,voice
clip_77d1c7d1f.wav,voice
clip_6a3766035.wav,voice
clip_968ca8f77.wav,silence
clip_e1337c0df.wav,voice
clip_f90971b50.wav,voice
clip_d97da8e42.wav,voice
clip_249ac167e.wav,voice
clip_e365f6076.wav,voice
clip_18cb93220.wav,voice
clip_58403058d.wav,voice
clip_52719a615.wav,voice
clip_db28271e7.wav,voice
clip_047d12bb7.wav,voice
clip_0e0aa1412.wav,voice
clip_dd70504fc.wav,voice
clip_b0926c763.wav,voice
clip_f838fe0a4.wav,voice
clip_272d1a122.wav,voice
clip_9f3050059.wav,voice
clip_6b7bcaf64.wav,voice
clip_c1663e6b4.wav,voice
clip_0e5744b92.wav,voice
clip_7c9465b95.wav,voice
clip_ddad17661.wav,voice
clip_e2c9f86e4.wav,voice
clip_8503dba95.wav,voice
clip_36a9981c7.wav,voice
clip_03a891e9d.wav,voice
clip_0e963f677.wav,voice
clip_ca7dad3d0.wav,voice
clip_3dd65bd01.wav,silence
clip_6143fc0aa.wav,silence
clip_b405eb64f.wav,voice
clip_a932a8f34.wav,voice
clip_261a9cf8c.wav,voice
clip_43bf7ba72.wav,voice
clip_5c36c8a72.wav,voice
clip_61f2ae711.wav,voice
clip_a120e7992.wav,voice
clip_0e539ffde.wav,voice
clip_fda5d0da5.wav,voice
clip_364fe0df1.wav,voice
clip_cefb33228.wav,voice
clip_1f2607177.wav,voice
clip_64750df04.wav,voice
clip_8041c18d8.wav,voice
clip_6b8f85ade.wav,voice
clip_3b498b5d1.wav,voice
clip_911281fd5.wav,voice
clip_037b15bf1.wav,voice
clip_943e37f4f.wav,voice
clip_adc84da33.wav,voice
clip_2b19d14c6.wav,voice
clip_395005cf3.wav,voice
clip_137e0449e.wav,voice
clip_3b5019edb.wav,voice
clip_8b406b0b8.wav,voice
clip_e1f21569d.wav,voice
clip_6e4bc826c.wav,voice
clip_9e9c3fdbb.wav,noise
clip_fd63459b0.wav,voice
clip_f1c9ac527.wav,voice
clip_bb61725c2.wav,voice
clip_23ffe1708.wav,voice
clip_8faa3b5d5.wav,voice
clip_08c1b54fa.wav,voice
clip_bbc38df15.wav,voice
clip_6c1149e0e.wav,noise
clip_8f485a847.wav,voice
clip_cc375d481.wav,voice
clip_1999b5455.wav,voice
clip_28f6620dd.wav,voice
clip_12d2c78ca.wav,voice
clip_a80978c9d.wav,voice
clip_752b2c7ed.wav,voice
clip_cfa931cf9.wav,voice
clip_72bf5e730.wav,voice
clip_35b639ce9.wav,voice
clip_fc1cff918.wav,voice
clip_74c82f53e.wav,voice
clip_6463e669d.wav,silence
clip_3e7530c24.wav,voice
clip_171088cd4.wav,voice
clip_a9f19a4e7.wav,voice
clip_7053d167b.wav,voice
clip_2c87ee255.wav,voice
clip_9ad636bce.wav,voice
clip_04afe1d73.wav,voice
clip_569ed943f.wav,voice
clip_9ef3eb138.wav,voice
clip_53e2a0448.wav,silence
clip_ccf6264e5.wav,voice
clip_72f8b27e7.wav,voice
clip_76f872bc8.wav,voice
clip_3158e4f12.wav,voice
clip_6cd7949a9.wav,silence
clip_3cc39576f.wav,voice
clip_8d415f8ac.wav,voice
clip_feccef0d9.wav,silence
clip_fb06642ba.wav,voice
clip_4edd7dcdc.wav,voice
clip_94761d0f9.wav,voice
clip_fe84a4edf.wav,voice
clip_12e9f09e8.wav,voice
clip_ba393f175.wav,voice
clip_8c76b72cf.wav,voice
clip_62ddaf9c4.wav,voice
clip_79565a568.wav,silence
clip_9c9e18119.wav,voice
clip_af0afce9c.wav,voice
clip_0c865aaf2.wav,voice
clip_044b95979.wav,voice
clip_242f34f02.wav,voice
clip_565ed17d4.wav,voice
clip_02f49d13a.wav,voice
clip_4612a7f49.wav,noise
clip_894e3e898.wav,voice
clip_b14f5ac42.wav,voice
clip_47b78562e.wav,voice
clip_c81aa61c8.wav,voice
clip_e2ecdf2dd.wav,noise
clip_b8dbeca97.wav,voice
clip_f4c5e3414.wav,voice
clip_b9cbfe0fd.wav,voice
clip_51e928474.wav,voice
clip_6eac16940.wav,voice
clip_bca6dc251.wav,voice
clip_71e5e9892.wav,voice
clip_7d182aae2.wav,voice
clip_c39775fe8.wav,silence
clip_81e6928e1.wav,voice
clip_74c202eb4.wav,voice
clip_188c8b22b.wav,voice
clip_8a9a2a237.wav,voice
clip_da5b3dfd0.wav,voice
clip_e33fed5a9.wav,voice
clip_abf9c114a.wav,voice
clip_0e84bde7f.wav,voice
clip_57f726580.wav,voice
clip_27dd74628.wav,voice
clip_05dc397f1.wav,voice
clip_efdcdcf30.wav,noise
clip_b4229bbcb.wav,voice
clip_0f3b5d750.wav,voice
clip_18fe90f6f.wav,silence
clip_09ee75891.wav,voice
clip_133a6afc3.wav,voice
clip_ea769a09c.wav,voice
clip_a0c26c60c.wav,voice
clip_cbf6a38ff.wav,voice
clip_6fe2b4685.wav,silence
clip_3f7320155.wav,voice
clip_f3646cba1.wav,voice
clip_716cd7fe5.wav,voice
clip_8473ff903.wav,voice
clip_34fef40d7.wav,voice
clip_9086098b0.wav,voice
clip_0d65c0308.wav,voice
clip_f2a897c87.wav,voice
clip_e39ce9b77.wav,voice
clip_3535bdb97.wav,voice
clip_f1acc017b.wav,voice
clip_1b9d4daf3.wav,voice
clip_8a5ed5952.wav,voice
clip_1e54b13c9.wav,noise
clip_e6e3ddcb3.wav,voice
clip_822e2b0fb.wav,voice
clip_91a322a85.wav,voice
clip_83344db5c.wav,voice
clip_22cba12d9.wav,voice
clip_8fa645fb4.wav,silence
clip_69f847af1.wav,silence
clip_cade96d05.wav,voice
clip_0c303e6b7.wav,voice
clip_596d48227.wav,voice
clip_69262113b.wav,noise
clip_0c02a0dee.wav,voice
clip_b1566fb0f.wav,voice
clip_1de2050dc.wav,voice
clip_fdee01060.wav,voice
clip_15c556df8.wav,voice
clip_c83880129.wav,voice
clip_ffe65e279.wav,voice
clip_da20d1fae.wav,voice
clip_2a1577a5b.wav,voice
clip_2ef46c85b.wav,voice
clip_f2d3b7ca4.wav,voice
clip_ce3ad9f82.wav,voice
clip_9f9f81fa7.wav,voice
clip_4e1bb983b.wav,voice
clip_2a72d4c99.wav,voice
clip_7fe5be60e.wav,voice
clip_3d28093b0.wav,voice
clip_cc003e04b.wav,voice
clip_e252ac90c.wav,voice
clip_fb5352eee.wav,voice
clip_5fb97c92d.wav,voice
clip_7ba5f5f0c.wav,voice
clip_49a645d05.wav,voice
clip_7e85da78a.wav,voice
clip_573c61e70.wav,silence
clip_47802b46d.wav,voice
clip_32100de8e.wav,voice
clip_d5bf258e8.wav,voice
clip_3dc48ca56.wav,voice
clip_9f70781c2.wav,silence
clip_d50a232b2.wav,voice
clip_362405335.wav,voice
clip_13b2d613c.wav,voice
clip_33398b79a.wav,voice
clip_24eb88a1f.wav,voice
clip_54d53cb0c.wav,voice
clip_d571b510e.wav,voice
clip_f6f2d2552.wav,voice
clip_6ddfdb384.wav,voice
clip_b98b6d826.wav,voice
clip_33e7d343f.wav,noise
clip_59fc4dfcc.wav,voice
clip_2fc0a96bf.wav,voice
clip_bd9044b92.wav,voice
clip_05962e28e.wav,voice
clip_455bd492f.wav,voice
clip_7de4b140c.wav,voice
clip_aed0a2682.wav,voice
clip_904bef557.wav,voice
clip_8a2efbe61.wav,voice
clip_927bd6b2d.wav,voice
clip_9570f2f04.wav,voice
clip_60c3cabfc.wav,silence
clip_b2c08d00e.wav,voice
clip_d4f6cdcc1.wav,noise
clip_4cd881468.wav,noise
clip_9e2f438e5.wav,voice
clip_614566d41.wav,voice
clip_3fc73b323.wav,voice
clip_96e7d4c1a.wav,voice
clip_ee1a4133e.wav,voice
clip_ef30dfa12.wav,voice
clip_9cf213a38.wav,voice
clip_fbfdb37d6.wav,noise
clip_085df7df8.wav,voice
clip_deab4835d.wav,voice
clip_16457f038.wav,voice
clip_9bd03a09e.wav,voice
clip_94769f76e.wav,voice
clip_96826723f.wav,voice
clip_200355994.wav,voice
clip_4612b6aad.wav,voice
clip_25a2a679d.wav,silence
clip_13a8c3fe9.wav,voice
clip_8f5dd0898.wav,voice
clip_f252209f3.wav,voice
clip_52d09da4a.wav,noise
clip_e767927b4.wav,voice
clip_6bb327b94.wav,voice
clip_2b4f8ac88.wav,voice
clip_d12f7331a.wav,silence
clip_77943da7c.wav,silence
clip_a61657bea.wav,voice
clip_293f591c1.wav,voice
clip_7ac75c936.wav,voice
clip_98abc0499.wav,voice
clip_3a49c99ab.wav,noise
clip_fd174565f.wav,voice
clip_fb6582c8a.wav,voice
clip_1dec08fbf.wav,voice
clip_a6cf8f1fb.wav,voice
clip_e85e67786.wav,voice
clip_18e09edde.wav,voice
clip_8d60799a1.wav,voice
clip_b1d31c3c5.wav,voice
clip_80e37fba4.wav,voice
clip_ba365d98b.wav,voice
clip_19adcbe45.wav,voice
clip_b664fee8d.wav,voice
clip_41cd5ecc0.wav,voice
clip_10cbe96c0.wav,noise
clip_d8df17ab6.wav,voice
clip_5f6867db2.wav,voice
clip_aee1f3e88.wav,voice
clip_d26cf9bb7.wav,voice
clip_52cd37e62.wav,noise
clip_a2ad77eb9.wav,voice
clip_795c4192c.wav,voice
clip_dd76054f2.wav,voice
clip_7d76693bc.wav,voice
clip_573a0147b.wav,voice
clip_965ca6fa5.wav,voice
clip_f9400a7aa.wav,voice
clip_6461beb00.wav,voice
clip_0ddb3d025.wav,voice
clip_d5a5d538d.wav,voice
clip_6af1578ec.wav,voice
clip_2ef2cd280.wav,voice
clip_b48a551f0.wav,voice
clip_c793eb63c.wav,voice
clip_2a383be27.wav,voice
clip_68f14da2e.wav,voice
clip_804443e7a.wav,voice
clip_4dc5934bb.wav,voice
clip_a07f0fa88.wav,voice
clip_75e45b567.wav,voice
clip_04883fcf6.wav,voice
clip_3a558c41f.wav,voice
clip_b31aa00d4.wav,voice
clip_d1dc078e4.wav,voice
clip_f38f0cdf4.wav,voice
clip_6f801eaed.wav,voice
clip_cad84ac1d.wav,voice
clip_2bf17a321.wav,voice
clip_2aa30d72b.wav,voice
clip_9eae517b3.wav,voice
clip_f8439ae46.wav,voice
clip_6a68d4540.wav,voice
clip_5c67742ad.wav,voice
clip_7f8d84856.wav,voice
clip_1e48e7e0a.wav,voice
clip_d9a5f6e5e.wav,voice
clip_bfd89478c.wav,voice
clip_adaa11307.wav,voice
clip_a7b776cde.wav,voice
clip_6c0bdd66e.wav,voice
clip_d79ded8fc.wav,voice
clip_fbe2400d4.wav,voice
clip_03c112dd4.wav,voice
clip_6646b3b04.wav,voice
clip_0b563b028.wav,voice
clip_b32aca6c9.wav,noise
clip_4a8dffd21.wav,voice
clip_251d5b0fb.wav,voice
clip_459277c48.wav,voice
clip_171f86e68.wav,voice
clip_2cdbbbc50.wav,voice
clip_f9964e424.wav,voice
clip_80476689c.wav,voice
clip_a801b9505.wav,voice
clip_9e8817f82.wav,voice
clip_84ef4b960.wav,voice
clip_68a6609bb.wav,voice
clip_252e7dbbe.wav,voice
clip_0807f3122.wav,voice
clip_35a67080a.wav,voice
clip_9d74ea7a9.wav,voice
clip_800b96e3f.wav,voice
clip_a2bb8ea6c.wav,voice
clip_0a5c1016e.wav,voice
clip_3a9ce43f0.wav,voice
clip_eb3bff10f.wav,voice
clip_90bd9d7ff.wav,voice
clip_8d636d02a.wav,voice
clip_be0e1ab1e.wav,voice
clip_5c99c621b.wav,silence
clip_1c0fb83dc.wav,voice
clip_9ed60c8d2.wav,voice
clip_cdffdc177.wav,voice
clip_610a3fee9.wav,voice
clip_f1aeb68c1.wav,voice
clip_bd4757195.wav,voice
clip_08612d363.wav,voice
clip_af67261f9.wav,voice
clip_f2e6bc8f6.wav,voice
clip_677b526fe.wav,voice
clip_f6c68e865.wav,silence
clip_d8ae846cb.wav,voice
clip_0da927315.wav,voice
clip_08bf10383.wav,voice
clip_de73ce7c8.wav,voice
clip_aeb2afae8.wav,voice
clip_8e5f513be.wav,voice
clip_fe3de4a0b.wav,silence
clip_a4000256e.wav,voice
clip_9baa4e4d5.wav,voice
clip_fb3d0205f.wav,voice
clip_7e015fd7e.wav,voice
clip_c1a41f9ab.wav,voice
clip_18dde2cc2.wav,silence
clip_4259d3146.wav,voice
clip_e8cb341ec.wav,voice
clip_90babb69b.wav,voice
clip_8f3e0062e.wav,voice
clip_059525d6a.wav,voice
clip_57d491bb0.wav,voice
clip_b137544a8.wav,voice
clip_97e0e793d.wav,voice
clip_0c04fa412.wav,voice
clip_587776216.wav,voice
clip_38d5a9f9f.wav,voice
clip_5517ab092.wav,voice
clip_c81d1045f.wav,voice
clip_9fce76ac6.wav,voice
clip_60ac10384.wav,voice
clip_4399a4776.wav,voice
clip_1fa0aea30.wav,voice
clip_3fa89a778.wav,voice
clip_53a42dc71.wav,voice
clip_cca6e4fd6.wav,voice
clip_67536fd0f.wav,noise
clip_54bf6b542.wav,voice
clip_5ab325823.wav,voice
clip_df64d5dc1.wav,voice
clip_ddcade89c.wav,voice
clip_4c197a430.wav,voice
clip_64d8b120a.wav,voice
clip_daade2c5b.wav,silence
clip_8b1a18e8a.wav,voice
clip_f5b254248.wav,voice
clip_a8151ca52.wav,voice
clip_b8bd97885.wav,voice
clip_85c719f26.wav,voice
clip_7d8b61656.wav,voice
clip_621f1cee4.wav,noise
clip_16f6d53ec.wav,voice
clip_4930f88a1.wav,voice
clip_4e2a392eb.wav,voice
clip_65ff5d277.wav,voice
clip_9c526a282.wav,silence
clip_2cf37213c.wav,voice
clip_a9292f405.wav,voice
clip_4cf43143b.wav,voice
clip_8b0502619.wav,voice
clip_b17273011.wav,voice
clip_fa547fda1.wav,voice
clip_38f2156e2.wav,voice
clip_d3cfdd7db.wav,voice
clip_1f3d16503.wav,voice
clip_61305a15b.wav,voice
clip_9c844b28b.wav,voice
clip_b87510fc8.wav,voice
clip_4970159ed.wav,voice
clip_fd80ad384.wav,voice
clip_6b421c085.wav,voice
clip_b56dbe5fe.wav,voice
clip_4284dc172.wav,voice
clip_b416b8e65.wav,voice
clip_dab685717.wav,voice
clip_61c92f247.wav,voice
clip_7b309c1de.wav,voice
clip_ddb64ebc9.wav,voice
clip_e19e01c09.wav,voice
clip_37ce5db87.wav,voice
clip_4ca599cf3.wav,voice
clip_e38b9bf69.wav,voice
clip_f07500be6.wav,voice
clip_622f97d44.wav,voice
clip_dbc6e61e8.wav,voice
clip_6bd18be17.wav,voice
clip_1681814d9.wav,voice
clip_0515516ff.wav,voice
clip_c1251fd72.wav,voice
clip_19063e867.wav,voice
clip_488574be9.wav,silence
clip_fb300ebe4.wav,voice
clip_f0b06a334.wav,silence
clip_1dc338d29.wav,voice
clip_2025e1f6f.wav,voice
clip_0c5a3510e.wav,voice
clip_5100c90d9.wav,voice
clip_de9bcdb75.wav,voice
clip_a7005c636.wav,voice
clip_970522896.wav,voice
clip_3fbff35d8.wav,voice
clip_a1228b4f0.wav,voice
clip_9b2d7079a.wav,voice
clip_f8cdd1cb8.wav,voice
clip_b1ca2e4af.wav,voice
clip_3a42f4808.wav,voice
clip_cf448b3e9.wav,voice
clip_09d21ffaf.wav,voice
clip_609ab30f5.wav,voice
clip_c870a3fb7.wav,voice
clip_761b0f8ad.wav,voice
clip_1e7858653.wav,voice
clip_6c035a2e0.wav,noise
clip_1e50b3184.wav,voice
clip_0851ab31e.wav,voice
clip_eb7df32b0.wav,voice
clip_dbcad3812.wav,voice
clip_04436be04.wav,voice
clip_c071f5eac.wav,voice
clip_5f07cb232.wav,voice
clip_e27a76ad0.wav,voice
clip_41c8f590b.wav,voice
clip_05b8739e5.wav,voice
clip_ae359167e.wav,voice
clip_27626d16d.wav,voice
clip_040342157.wav,voice
clip_1c4372b2f.wav,voice
clip_ae2e0efb3.wav,voice
clip_583445404.wav,voice
clip_6f3fc60e3.wav,voice
clip_510e54bc4.wav,voice
clip_eb7ce4a5b.wav,voice
clip_be3b9d308.wav,voice
clip_2e9635649.wav,voice
clip_b2a9f4b35.wav,voice
clip_ba319b25e.wav,voice
clip_9caeb288b.wav,voice
clip_1a0206c8b.wav,voice
clip_272c52620.wav,voice
clip_79464b646.wav,voice
clip_62635a05a.wav,noise
clip_d0a4f1d6f.wav,voice
clip_24ade61fa.wav,noise
clip_049b1db3c.wav,voice
clip_e6272e02a.wav,voice
clip_10a7e03f9.wav,voice
clip_96cad8e80.wav,voice
clip_eaa93ab2f.wav,voice
clip_013197569.wav,voice
clip_5f0cab599.wav,voice
clip_6afba9926.wav,voice
clip_041246bab.wav,voice
clip_404770bd1.wav,voice
clip_aac2a1851.wav,voice
clip_1defafe11.wav,voice
clip_056092623.wav,voice
clip_208534f36.wav,voice
clip_783252c23.wav,voice
clip_9c2588212.wav,voice
clip_9a7b8df33.wav,voice
clip_8544f5176.wav,voice
clip_ad69038d2.wav,voice
clip_88535f9d7.wav,voice
clip_240ea4c84.wav,voice
clip_6e4f739f2.wav,voice
clip_90772b2ee.wav,voice
clip_1ed01755d.wav,voice
clip_dd076ffa3.wav,voice
clip_5e27729ba.wav,voice
clip_55ca625f7.wav,voice
clip_b9188ffc7.wav,voice
clip_09dd08819.wav,voice
clip_767c84f7f.wav,voice
clip_7d2d89bcc.wav,voice
clip_6bfeb045a.wav,voice
clip_cda0c4afd.wav,noise
clip_e7b266085.wav,voice
clip_02fe225cf.wav,silence
clip_3930c4620.wav,voice
clip_ec1a711ae.wav,voice
clip_94056d745.wav,voice
clip_0bd795c2b.wav,voice
clip_ec959fe47.wav,voice
clip_e589ef894.wav,voice
clip_367e51739.wav,voice
clip_6b43cd1b2.wav,voice
clip_d748d1b85.wav,noise
clip_375511d15.wav,voice
clip_9c3fa5fb2.wav,voice
clip_4c01f6d8c.wav,voice
clip_5e2b21c09.wav,voice
clip_437d0dc06.wav,voice
clip_f2b742a22.wav,voice
clip_9cba9f8fe.wav,voice
clip_8ab1d630b.wav,voice
clip_0909b3ae3.wav,voice
clip_b456bfa9e.wav,voice
clip_1e8aa5d94.wav,voice
clip_3ee453177.wav,voice
clip_e9c6c127f.wav,voice
clip_81933f837.wav,voice
clip_8724817e0.wav,voice
clip_de9abefd1.wav,voice
clip_b864d7170.wav,voice
clip_237e38326.wav,voice
clip_b3f94bbe1.wav,voice
clip_6920cd084.wav,voice
clip_53944c03a.wav,silence
clip_e656bc4b3.wav,silence
clip_f0d76d183.wav,voice
clip_a395cf61d.wav,voice
clip_2130a653c.wav,voice
clip_b159c34c9.wav,voice
clip_a18b941b0.wav,voice
clip_de94103c0.wav,voice
clip_10d2d0ac7.wav,voice
clip_a3bbe4057.wav,voice
clip_5af6f6e85.wav,voice
clip_0a4142cda.wav,silence
clip_61e26cafc.wav,voice
clip_60ef80372.wav,voice
clip_0c6f9d9e3.wav,voice
clip_0023ed3f3.wav,voice
clip_0c176be8e.wav,voice
clip_1e694647d.wav,voice
clip_28d5ba29a.wav,silence
clip_8c9523556.wav,voice
clip_a41fffa44.wav,voice
clip_545280ae7.wav,voice
clip_a9a219a02.wav,voice
clip_c5ea98b09.wav,voice
clip_91039d495.wav,voice
clip_7349f2f92.wav,voice
clip_f6d9c5cfd.wav,voice
clip_be99240ae.wav,silence
clip_01eeececf.wav,voice
clip_8a7332a21.wav,voice
clip_269c24269.wav,voice
clip_937a2d52b.wav,voice
clip_5f2334ae6.wav,voice
clip_8d744aae6.wav,voice
clip_b36ca8278.wav,voice
clip_8610316b9.wav,silence
clip_d2bb290f4.wav,silence
clip_ade538f9a.wav,voice
clip_a7d8d3483.wav,voice
clip_01a5dc5a6.wav,voice
clip_3d864fb07.wav,voice
clip_180767d30.wav,voice
clip_bff9bc936.wav,voice
clip_83dd484ac.wav,voice
clip_5d939db86.wav,voice
clip_1ceb122bd.wav,voice
clip_f47b4187e.wav,voice
clip_9d6c0794e.wav,voice
clip_9d17ddb67.wav,voice
clip_f94fb47bb.wav,voice
clip_0314198be.wav,voice
clip_300c018ed.wav,voice
clip_9abe84d76.wav,voice
clip_9e2765d59.wav,voice
clip_6f3cf4087.wav,voice
clip_9de645248.wav,voice
clip_064771499.wav,voice
clip_9b7be3712.wav,voice
clip_d402f9e2e.wav,voice
clip_14bed0c12.wav,voice
clip_308700017.wav,voice
clip_7f6019133.wav,voice
clip_e2016e006.wav,voice
clip_94fb0d3d6.wav,voice
clip_10b92f149.wav,voice
clip_ba74b54c3.wav,voice
clip_08cb8da3c.wav,voice
clip_c859a8123.wav,voice
clip_274ff5d38.wav,voice
clip_e8b71cfb0.wav,voice
clip_5eb369e92.wav,voice
clip_72a94f69d.wav,voice
clip_7fde10811.wav,noise
clip_3f6b6733c.wav,silence
clip_1b4e2bacf.wav,voice
clip_abe2b0950.wav,voice
clip_7035fdb6b.wav,voice
clip_7b794440c.wav,voice
clip_d85cfffc9.wav,noise
clip_8ac99e9df.wav,voice
clip_459d1290b.wav,voice
clip_ca72a4ab2.wav,voice
clip_c3c38005f.wav,voice
clip_2064f448b.wav,voice
clip_2d74fc742.wav,voice
clip_5fa51b65c.wav,voice
clip_5d4f480c8.wav,voice
clip_812673409.wav,voice
clip_8ad2fdbe3.wav,voice
clip_8910b3da2.wav,voice
clip_dec53ead1.wav,voice
clip_a4b1368d4.wav,voice
clip_02ace97f5.wav,voice
clip_b8deafa6a.wav,voice
clip_77f87e70b.wav,noise
clip_ee128207f.wav,noise
clip_59f879072.wav,voice
clip_8c500cbaf.wav,voice
clip_eb9b37906.wav,voice
clip_318f30f83.wav,voice
clip_2d434e274.wav,voice
clip_b25c81320.wav,voice
clip_eea5bf651.wav,voice
clip_0b6808831.wav,voice
clip_653dabf2a.wav,voice
clip_9ff37bd01.wav,silence
clip_27a569067.wav,voice
clip_eba8e609c.wav,voice
clip_eefd7ae5a.wav,noise
clip_3ab418818.wav,voice
clip_05d042d98.wav,voice
clip_15c803568.wav,voice
clip_0ada8bb16.wav,voice
clip_50499845b.wav,voice
clip_f25a3e822.wav,voice
clip_e77c73cdd.wav,voice
clip_23369f140.wav,voice
clip_d6d376238.wav,voice
clip_06fcb69a7.wav,voice
clip_6b7834862.wav,voice
clip_7254a1ce3.wav,voice
clip_0b52ffaf2.wav,voice
clip_f9dd83061.wav,voice
clip_58d28571d.wav,voice
clip_6b37c3c65.wav,silence
clip_865affec8.wav,voice
clip_08ad82e18.wav,voice
